brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags
INIU,,"5 stars to me are a bit rare.. But 5 stars! 
I bought 2 of them for my girls tablets and because my car charging port isnt working. This fits two phones at a time....also you can charge the portable charger and charge one phone or tablet at the same time. It is heavier than a cell phone so just keep it in its thick jersey mesh case for protection incase it falls. It charges really well! And it still has power juice to charge more! Get you one!",5 stars to me are a bit rare but 5 stars i bought 2 of them for my girls tablets and because my car charging port isnt working this fits two phones at a timealso you can charge the portable charger and charge one phone or tablet at the same time it is heavier than a cell phone so just keep it in its thick jersey mesh case for protection incase it falls it charges really well and it still has power juice to charge more get you one,0.1128,0.0,2,"use_case, favorite_function"
INIU,Best portable charger yet,Great products.  Fast charging even when charging two electronics at a time.  Also recharges itself fast.,great products fast charging even when charging two electronics at a time also recharges itself fast,0.6249,0.0,0,neutral
INIU,"Great little charger,",Only took 3% of the battery packs capacity to charge my iPhone 12 from 35% to a full charge. Recommend this charger.,only took 3 of the battery packs capacity to charge my iphone 12 from 35 to a full charge recommend this charger,0.3612,0.0,0,neutral
INIU,,I love the portability. It helps to keep all my electronic devices charged. Very affordable. Great buy.,i love the portability it helps to keep all my electronic devices charged very affordable great buy,0.8854,0.0,0,neutral
INIU,Portable charger,A friend told me to buy this portable charger for my phone and I am so glad that I did. It charges everything fast. The price wasn't bad either.,a friend told me to buy this portable charger for my phone and i am so glad that i did it charges everything fast the price wasnt bad either,0.8323,0.0,0,favorite_function
INIU,A must have!,"I absolutely love mine. Charged ipad, phone, and work tablet with 52%. I would definitely recommend it!",i absolutely love mine charged ipad phone and work tablet with 52 i would definitely recommend it,0.8238,0.0,0,neutral
INIU,,Been using this charger for my phone quick charging and it is awesome. Really appreciate the digital readout of remaining charge.,been using this charger for my phone quick charging and it is awesome really appreciate the digital readout of remaining charge,0.796,0.0,0,neutral
INIU,Great power bank!,"Charged my phone quickly; I get at least 4 complete charges from this power bank.
Works great and is easy to carry around",charged my phone quickly i get at least 4 complete charges from this power bank works great and is easy to carry around,0.6249,0.0,0,use_case
INIU,good backup power source,easy to use. lightweight.,easy to use lightweight,0.4404,0.0,0,favorite_function
INIU,Nice charger,Works very well %26 charge lasts longer than the one I had before,works very well 26 charge lasts longer than the one i had before,0.3384,0.0,0,favorite_function
INIU,,charges quick works well very compact was exactly what I was looking for,charges quick works well very compact was exactly what i was looking for,0.0,0.0,0,favorite_function
INIU,,It does not work it charge up but not out,it does not work it charge up but not out,0.0,0.0,0,neutral
INIU,,there great you get 4 full charges and 0 to 100 percent,there great you get 4 full charges and 0 to 100 percent,0.4588,0.0,0,neutral
INIU,Awesome,I love it! Took it hiking and on our trip to universal. After charging two phones still had a ton of battery to use.,i love it took it hiking and on our trip to universal after charging two phones still had a ton of battery to use,0.6369,0.0,0,use_case
INIU,Good Recharging tool.,Great Charger! Kept our phones and battery free lighting working throughout our blackout of over 24 hours.,great charger kept our phones and battery free lighting working throughout our blackout of over 24 hours,0.8126,0.0,1,neutral
INIU,,bought for my grandson who's always letting his phone died,bought for my grandson whos always letting his phone died,-0.5574,0.0,0,neutral
INIU,Just What I Was Looking For,"Small and compact, but packs a punch. great feel and great display.",small and compact but packs a punch great feel and great display,0.9231,0.0,0,favorite_function
INIU,,xmas gift for my son.  hopefully he'll like it,xmas gift for my son hopefully hell like it,0.3612,0.0,0,use_case
INIU,great gift,"great gift ! one of my bfs gifts and he loved it , might have to borrow it",great gift one of my bfs gifts and he loved it might have to borrow it,0.8979,0.0,0,use_case
INIU,Charge-on,I like everything abt it especially size n weight of bank,i like everything abt it especially size n weight of bank,0.3612,0.0,0,neutral
INIU,,Ontime delivery and product is what was promised. Performs great. Definitely recommend it.,ontime delivery and product is what was promised performs great definitely recommend it,0.8957,0.0,0,neutral
INIU,,It charges quickly and works well devices.,it charges quickly and works well devices,0.0,0.0,0,neutral
INIU,,xmas gift for my son.  hopefully he'll like it,xmas gift for my son hopefully hell like it,0.3612,0.0,0,use_case
INIU,,Excellent battery,excellent battery,0.5719,0.0,0,neutral
INIU,,Great for traveling,great for traveling,0.6249,0.0,0,use_case
INIU,,Best portable,best portable,0.6369,0.0,0,favorite_function
INIU,Delivered on time,Great product,great product,0.6249,0.0,0,neutral
INIU,Worth every penny,This is by far the best wireless power bank we have ever used.,this is by far the best wireless power bank we have ever used,0.6369,0.0,0,neutral
INIU,Superior Product,Great product. Long lasting battery while on travel,great product long lasting battery while on travel,0.6249,0.0,0,use_case
INIU,great power bank,The power bank is very easy to use.  I like fact that it shows the percentage of power left.,the power bank is very easy to use i like fact that it shows the percentage of power left,0.6901,0.0,0,neutral
INIU,"Great product, good buy!",My son says its the best battery pack he's ever used!  It was a good deal with Walmart bucks back.,my son says its the best battery pack hes ever used it was a good deal with walmart bucks back,0.7964,0.0,0,neutral
INIU,,Works great use it daily at work can charge my iPhone 12 four times before needing a charge,works great use it daily at work can charge my iphone 12 four times before needing a charge,0.6249,0.0,0,neutral
INIU,,holds a charge for a long time with multiple uses,holds a charge for a long time with multiple uses,0.0,0.0,0,favorite_function
INIU,,"Great at recharging -a bit heavy though.... 
Have to order another as I left behind at Beach House!",great at recharging a bit heavy though have to order another as i left behind at beach house,0.6249,0.0,0,concerns
INIU,,"great battery bank, strong, but a bit too large and heavy.",great battery bank strong but a bit too large and heavy,0.5719,0.0,0,concerns
INIU,Portable charger,Great product works great,great product works great,0.8481,0.0,0,neutral
INIU,,Excellent works really good for me.,excellent works really good for me,0.7841,0.0,0,neutral
INIU,Poor warranty information,Couldn’t find a way to register for the warranty!,couldnt find a way to register for the warranty,0.0,0.0,0,neutral
INIU,Good buy,Fast shipping seems to work well and has the power!,fast shipping seems to work well and has the power,0.2732,0.0,0,neutral
INIU,Superior Product,Great product. Long lasting battery while on travel,great product long lasting battery while on travel,0.6249,0.0,0,use_case
INIU,Worth every penny,This is by far the best wireless power bank we have ever used.,this is by far the best wireless power bank we have ever used,0.6369,0.0,0,neutral
INIU,great power bank,The power bank is very easy to use.  I like fact that it shows the percentage of power left.,the power bank is very easy to use i like fact that it shows the percentage of power left,0.6901,0.0,0,neutral
INIU,,It takes too long to charge. Not worth it,it takes too long to charge not worth it,-0.1695,0.0,0,neutral
INIU,Poor warranty information,Couldn’t find a way to register for the warranty!,couldnt find a way to register for the warranty,0.0,0.0,0,neutral
INIU,,Excellent works really good for me.,excellent works really good for me,0.7841,0.0,0,neutral
INIU,,"Great at recharging -a bit heavy though.... 
Have to order another as I left behind at Beach House!",great at recharging a bit heavy though have to order another as i left behind at beach house,0.6249,0.0,0,concerns
INIU,,Wonderful product,wonderful product,0.5719,0.0,0,neutral
INIU,running late,"do not know,running late",do not knowrunning late,0.0,0.0,1,neutral
INIU,,"First order came damaged, but my second order was perfect perfectly shipped early delivery. I love it.",first order came damaged but my second order was perfect perfectly shipped early delivery i love it,0.9565,0.0,0,neutral
INIU,great item,love this item. charges my devices faster than my home chargers. definitely recommend worth every penny.,love this item charges my devices faster than my home chargers definitely recommend worth every penny,0.8481,0.0,0,neutral
INIU,Power,Love this power bank.  I use it to charge my Fire and phone.  Great to use when a charging station is not at hand.,love this power bank i use it to charge my fire and phone great to use when a charging station is not at hand,0.6454,0.0,0,neutral
INIU,,very good 💯 recommend,very good recommend,0.7159,0.0,0,neutral
INIU,,is the best 👌,is the best,0.6369,0.0,0,neutral
INIU,,very good 💯 recommend,very good recommend,0.7159,0.0,0,neutral
INIU,Not a good purchase.,This item is very difficult to understand and operate thanks to a very poor instruction pamphlet.  I haven't been able to do either. I'm planning to send it back.,this item is very difficult to understand and operate thanks to a very poor instruction pamphlet i havent been able to do either im planning to send it back,-0.5083,0.0,0,neutral
INIU,does the job,"comes in handy to recharge any 5 volt item. a bit heavy. Eric from Lombard, IL",comes in handy to recharge any 5 volt item a bit heavy eric from lombard il,0.0,0.0,0,concerns
INIU,too heavy,To heavy and too bulky for my needs.,to heavy and too bulky for my needs,0.0,0.0,0,concerns
INIU,,"I really like this charger, it’s very handy and it charges quickly",i really like this charger its very handy and it charges quickly,0.1761,0.0,0,neutral
INIU,,great size  will be,great size will be,0.6249,0.0,0,neutral
INIU,I recommend this charger pack.,Works great!,works great,0.6249,0.0,0,neutral
INIU,,As described.,as described,0.0,0.0,0,neutral
INIU,Incomplete product - no cord to charge it,The power bank arrived 55% charged and it does not include a cable to charge the charger. You have to have a separate USB-C adapter.,the power bank arrived 55 charged and it does not include a cable to charge the charger you have to have a separate usbc adapter,-0.2023,0.0,0,favorite_function
INIU,Very good for the price.,"Takes a while to charge portable charger, but once fully charged, I can charge my iPhone 5-6 times from 5%-100%.",takes a while to charge portable charger but once fully charged i can charge my iphone 56 times from 5100,-0.3898,0.0,1,favorite_function
INIU,,This was a good buy and is very useful.,this was a good buy and is very useful,0.7264,0.0,0,neutral
INIU,Charger for my iPhone,This charger is an item I have been wanting for awhile. It was purchased in order to keep my phone always ready for use,this charger is an item i have been wanting for awhile it was purchased in order to keep my phone always ready for use,0.3612,0.0,0,favorite_function
INIU,Buying another,"I lost my first one in a car accident, but it was such a good power bank I’m buying another. Unlike some power banks on the market, you CAN charge two devices at once, and charge the power bank while it’s charging other devices. Probably not great for the cells, but for $30 why not? You’ll get your moneys worth.",i lost my first one in a car accident but it was such a good power bank im buying another unlike some power banks on the market you can charge two devices at once and charge the power bank while its charging other devices probably not great for the cells but for 30 why not youll get your moneys worth,-0.2361,0.0,0,use_case
INIU,good,recharge the phone 4 times.,recharge the phone 4 times,0.0,0.0,1,neutral
INIU,,it's definitely worth the price.,its definitely worth the price,0.5574,0.0,0,neutral
INIU,3-year warranty wasn't a stretch.,"I bought it two years ago and used it for my electric heating waistcoat and last year it worked normally, but this winter it was not recharging after one use I tried all kinds of AC adapters but nothing at all.
I was in a hurry, so I used another battery to get by this winter.
I contacted the seller and they sent me a new one with a 3-year warranty.
I didn't choose this battery because of the three-year warranty, but I'm glad I did.",i bought it two years ago and used it for my electric heating waistcoat and last year it worked normally but this winter it was not recharging after one use i tried all kinds of ac adapters but nothing at all i was in a hurry so i used another battery to get by this winter i contacted the seller and they sent me a new one with a 3year warranty i didnt choose this battery because of the threeyear warranty but im glad i did,0.6124,0.0,0,neutral
INIU,Good product recommended!,"I bought this for my Yamazen heater waistcoat, and considering it has 2000 amps, I don't blame the weight. It lasted 4 hours in the middle of winter when set to the highest setting. But even with the quirky 2.0A charging time, it took about 10 hours to fully charge from 25% remaining.",i bought this for my yamazen heater waistcoat and considering it has 2000 amps i dont blame the weight it lasted 4 hours in the middle of winter when set to the highest setting but even with the quirky 20a charging time it took about 10 hours to fully charge from 25 remaining,0.1326,0.0,0,neutral
INIU,Defective?,"No complaints about capacity and charging speed.

There are a surprisingly large number of inexpensive mobile batteries that have significantly less actual measurement than the capacity as indicated, but the TORQUE5G is almost 20000mA because it fills up fully four times!
I have not measured or calculated with a device, but the speed in my experience is unquestionably fast, recovering to 80-90% in 30 minutes from about 10% remaining. 0-100% takes less than an hour.
I don't charge my laptop or tablet, so I don't know what it can do, but it's more than enough to charge a smartphone, cordless earphones, mobile fan, etc.

However, as a 'portable device' it is big and heavy! It's not an exaggeration to say that it's stressful for a woman to carry around.
Unless you're someone who travels all day using location-based apps, or uses a notebook or tablet for long periods of time in an environment without a power outlet, I'd recommend something lighter, even if it has a smaller capacity.
That's how heavy it is.",no complaints about capacity and charging speed there are a surprisingly large number of inexpensive mobile batteries that have significantly less actual measurement than the capacity as indicated but the torque5g is almost 20000ma because it fills up fully four times i have not measured or calculated with a device but the speed in my experience is unquestionably fast recovering to 8090 in 30 minutes from about 10 remaining 0100 takes less than an hour i dont charge my laptop or tablet so i dont know what it can do but its more than enough to charge a smartphone cordless earphones mobile fan etc however as a portable device it is big and heavy its not an exaggeration to say that its stressful for a woman to carry around unless youre someone who travels all day using locationbased apps or uses a notebook or tablet for long periods of time in an environment without a power outlet id recommend something lighter even if it has a smaller capacity thats how heavy it is,0.0129,0.0,0,"use_case, favorite_function, concerns"
INIU,Best for waistcoats Battery not too big and not too heavy,"It charges fast and seems to have 20,000 as indicated ?? and it's not heavy or big, so you can use it without resistance. Besides, I can leave the cable plugged in and it works with the switch on the waistcoat.
The first Anchor battery I bought would not turn on the waistcoat unless I reinserted the cable after a period of time, but it's very convenient.
It feels like a good buy. ??",it charges fast and seems to have 20000 as indicated and its not heavy or big so you can use it without resistance besides i can leave the cable plugged in and it works with the switch on the waistcoat the first anchor battery i bought would not turn on the waistcoat unless i reinserted the cable after a period of time but its very convenient it feels like a good buy,0.7543,0.0,0,concerns
INIU,Good product recommended!,"I bought this for my Yamazen heater waistcoat, and considering it has 2000 amps, I don't blame the weight. It lasted 4 hours in the middle of winter when set to the highest setting. But even with the quirky 2.0A charging time, it took about 10 hours to fully charge from 25% remaining.",i bought this for my yamazen heater waistcoat and considering it has 2000 amps i dont blame the weight it lasted 4 hours in the middle of winter when set to the highest setting but even with the quirky 20a charging time it took about 10 hours to fully charge from 25 remaining,0.1326,0.0,0,neutral
INIU,3-year warranty wasn't a stretch.,"I bought it two years ago and used it for my electric heating waistcoat and last year it worked normally, but this winter it was not recharging after one use I tried all kinds of AC adapters but nothing at all.
I was in a hurry, so I used another battery to get by this winter.
I contacted the seller and they sent me a new one with a 3-year warranty.
I didn't choose this battery because of the three-year warranty, but I'm glad I did.",i bought it two years ago and used it for my electric heating waistcoat and last year it worked normally but this winter it was not recharging after one use i tried all kinds of ac adapters but nothing at all i was in a hurry so i used another battery to get by this winter i contacted the seller and they sent me a new one with a 3year warranty i didnt choose this battery because of the threeyear warranty but im glad i did,0.6124,0.0,0,neutral
INIU,Best for waistcoats Battery not too big and not too heavy,"It charges fast and seems to have 20,000 as indicated ?? and it's not heavy or big, so you can use it without resistance. Besides, I can leave the cable plugged in and it works with the switch on the waistcoat.
The first Anchor battery I bought would not turn on the waistcoat unless I reinserted the cable after a period of time, but it's very convenient.
It feels like a good buy. ??",it charges fast and seems to have 20000 as indicated and its not heavy or big so you can use it without resistance besides i can leave the cable plugged in and it works with the switch on the waistcoat the first anchor battery i bought would not turn on the waistcoat unless i reinserted the cable after a period of time but its very convenient it feels like a good buy,0.7543,0.0,0,concerns
INIU,So-so.,"I've only used it a few times, but neither the light nor the LCD shines, and both charging and discharging have become impossible. I was surprised at how fast it became a paperweight. However, I contacted support and they immediately replaced it. The replacement is currently working without any problems.",ive only used it a few times but neither the light nor the lcd shines and both charging and discharging have become impossible i was surprised at how fast it became a paperweight however i contacted support and they immediately replaced it the replacement is currently working without any problems,0.8311,0.0,0,neutral
INIU,Reasonable size,"Good price, good size, a bit heavy but acceptable.

Tried to use it on a 5V electric heat waistcoat, but the power feed stopped during use, probably because there is no low power mode.
I also found it a bit heavy for use in a pocket of clothing (10,000mah would be about right for pocket use).",good price good size a bit heavy but acceptable tried to use it on a 5v electric heat waistcoat but the power feed stopped during use probably because there is no low power mode i also found it a bit heavy for use in a pocket of clothing 10000mah would be about right for pocket use,-0.2382,0.0,0,concerns
INIU,I recommend this one,stays charged and charges my phone four times,stays charged and charges my phone four times,-0.4404,0.0,0,neutral
INIU,Very good The vendor was very good!,"I wrote in my review that I couldn't charge the battery after 7 months of purchase.
I wrote in my review.
I was contacted by email and
They sent me a new battery.
Thank you!",i wrote in my review that i couldnt charge the battery after 7 months of purchase i wrote in my review i was contacted by email and they sent me a new battery thank you,0.3612,0.0,0,neutral
INIU,Usually good.,"The box was pretty crushed.
The contents were intact, thank goodness.
The box is also a product, so you should check it properly.
The product is in good working order.",the box was pretty crushed the contents were intact thank goodness the box is also a product so you should check it properly the product is in good working order,0.8625,0.0,0,neutral
INIU,Long-term use Review.,"So far it has been working fine.

The texture is nice and luxurious.

I don't know about the practical capacity, individual differences, etc., as I have no way of measuring them, but I'm happy enough to use them at a reasonable price.",so far it has been working fine the texture is nice and luxurious i dont know about the practical capacity individual differences etc as i have no way of measuring them but im happy enough to use them at a reasonable price,0.775,0.0,0,neutral
INIU,Large capacity and cheap,"It's been three months since I bought it; I've only used it about five times, but I've had the unit charged for two full days and it's still only 50% stored. I can only laugh.
Did I get a defective product...",its been three months since i bought it ive only used it about five times but ive had the unit charged for two full days and its still only 50 stored i can only laugh did i get a defective product,-0.0387,0.0,0,neutral
INIU,"A little thoughtful, but there's plenty of room and it's reliable at all times.","22W charging seems to be only compatible with USB-A. USB?C20W is good enough, but I was a bit disappointed.",22w charging seems to be only compatible with usba usbc20w is good enough but i was a bit disappointed,-0.4939,0.0,0,favorite_function
INIU,Good stuff.,"Very useful stuff for the price.
The weight can't be helped but so far I have no complaints about the charging.",very useful stuff for the price the weight cant be helped but so far i have no complaints about the charging,-0.6858,0.0,0,neutral
INIU,But it's very capable of doing what it's supposed to do.,Your company sold rubbish. I was lured by the cheap price and jumped on the rubbish. That's all there is to it.,your company sold rubbish i was lured by the cheap price and jumped on the rubbish thats all there is to it,0.0,0.0,0,neutral
INIU,I received replacement support.,"Six months after I bought it, I couldn't charge it. I told the shop about it and they replaced it.
Thank you to everyone at the shop.",six months after i bought it i couldnt charge it i told the shop about it and they replaced it thank you to everyone at the shop,0.3612,0.0,0,neutral
INIU,I bought this for my electric waistcoat in winter. It is an out-of-season mono investment.,Confirmed that it can be used for GoProMAX/Hero10 thermal runaway countermeasure battery removal and USB power supply use.,confirmed that it can be used for gopromaxhero10 thermal runaway countermeasure battery removal and usb power supply use,0.0,0.0,0,favorite_function
INIU,I use it with air-conditioned clothing and electric waistcoats.,"I have now used three of these batteries and have not had any trouble yet.
They are compact and very good.",i have now used three of these batteries and have not had any trouble yet they are compact and very good,0.6653,0.0,0,favorite_function
INIU,Incremental tank for GoPro,"22W charging seems to be only compatible with USB-A. USB?C20W is good enough, but it was a bit disappointing.",22w charging seems to be only compatible with usba usbc20w is good enough but it was a bit disappointing,-0.5187,0.0,0,favorite_function
INIU,I think it's quite heavy.,"I am satisfied with the capacity and charging speed. But the size and weight are not what I expected...

Now we'll see how durable it is.",i am satisfied with the capacity and charging speed but the size and weight are not what i expected now well see how durable it is,0.5499,0.0,0,neutral
INIU,Good!,"Both parties are idiots and the matter has already been settled. That's what selling things is all about.""",both parties are idiots and the matter has already been settled thats what selling things is all about,0.4215,0.0,0,favorite_function
INIU,Good product and satisfactory.,"I bought this for my son. He said it was heavy when he received it, but it is useful when he goes on expeditions. Thank you very much.",i bought this for my son he said it was heavy when he received it but it is useful when he goes on expeditions thank you very much,0.7964,0.0,0,concerns
INIU,Heavier than expected and inconvenient to carry.,"Heavier than expected and inconvenient to carry, but I think it would be useful in a disaster'",heavier than expected and inconvenient to carry but i think it would be useful in a disaster,-0.5423,0.0,0,use_case
INIU,"Heavy for sure, but,","I'll exchange it for free, so please give me your personal details.",ill exchange it for free so please give me your personal details,0.541,0.0,0,neutral
INIU,Can't recharge.,"After less than six months, it suddenly stopped charging.
It was working well until then.",after less than six months it suddenly stopped charging it was working well until then,0.0516,0.0,0,concerns
INIU,Charges quite quickly!,"The remaining % has been ruined in a year.
Shame.",the remaining has been ruined in a year shame,-0.7351,0.0,0,neutral
INIU,Only half charged in six months,"It's heavy, it doesn't charge even though I'm charging the charger and it was hard to use anyway.",its heavy it doesnt charge even though im charging the charger and it was hard to use anyway,-0.1027,0.0,0,concerns
INIU,Good battery performance,"If they were a bit lighter, I wouldn't have any complaints.",if they were a bit lighter i wouldnt have any complaints,0.3089,0.0,0,neutral
INIU,If only it were smaller and lighter.,"It would be great if it were smaller and lighter, if this capacity is any indication.",it would be great if it were smaller and lighter if this capacity is any indication,0.6249,0.0,0,neutral
INIU,Seems to have low spontaneous discharge.,I left it for a month and it has not lost 1% of its capacity.,i left it for a month and it has not lost 1 of its capacity,0.2411,0.0,0,neutral
INIU,Easy to use.,"It's bigger, but it's got capacity and it's not hard to carry around.",its bigger but its got capacity and its not hard to carry around,0.1139,0.0,0,use_case
INIU,Compact,The size is easy to hold. It is convenient to use it many times on a single charge!,the size is easy to hold it is convenient to use it many times on a single charge,0.4404,0.0,0,neutral
INIU,Can't charge it.,"The charge doesn't increase from 86% no matter how long it takes....
Sad.",the charge doesnt increase from 86 no matter how long it takes sad,-0.6096,0.0,0,neutral
INIU,Good battery performance,"If they were a bit lighter, I wouldn't have any complaints.",if they were a bit lighter i wouldnt have any complaints,0.3089,0.0,0,neutral
INIU,Only half charged in six months,"It's heavy, it doesn't charge even though I'm charging the charger and it was hard to use anyway.",its heavy it doesnt charge even though im charging the charger and it was hard to use anyway,-0.1027,0.0,0,concerns
INIU,Easy to use.,"It's bigger, but it's got capacity and it's not hard to carry around.",its bigger but its got capacity and its not hard to carry around,0.1139,0.0,0,use_case
INIU,Surprisingly large,Good.,good,0.4404,0.0,0,neutral
INIU,It's just too heavy!,,,0.0,0.0,0,neutral
INIU,Lasts a long time,,,0.0,0.0,0,neutral
INIU,It's heavy.,"It's heavy, too heavy.",its heavy too heavy,0.0,0.0,0,concerns
INIU,Very quick and reliable response to initial defects,"Heavy, heavy, heavy.",heavy heavy heavy,0.0,0.0,0,concerns
Anker,An amazing value.,"You won't regret buying this! The last time I had a power bank was 10 years ago… let me tell you this is such an improvement from what they once were. I have an iPad and my iPhone, they both have a large battery capacity, yet somehow this can charge my phone 3 times and still get my iPad to roughly 50 percent. It charges quickly and I would recommend, especially if you hate always being connected to a wall.",you wont regret buying this the last time i had a power bank was 10 years ago let me tell you this is such an improvement from what they once were i have an ipad and my iphone they both have a large battery capacity yet somehow this can charge my phone 3 times and still get my ipad to roughly 50 percent it charges quickly and i would recommend especially if you hate always being connected to a wall,0.1946,0.0,4,neutral
Anker,It's giving ‘prepared and unbothered',"So, let me tell you about this device—it's a lifesaver. At first, I wasn't sure about the whole no-cord situation, but the design? Brilliant. I can charge it up or pull power from it wherever I am, and it holds a charge for four days straight. As someone who's always on the go, this stays in my bag, ready to keep me connected.

I usually charge it overnight, and while it does take a full eight hours to go from zero to one hundred, it's worth it. I've used it to charge my MacBook Air, iPad, iPhone 15 Pro Max, and even helped out a few friends along the way. It's versatile like that.

Now, it's not exactly lightweight—it's got some heft to it. I think a protective case with rubberized edges would be a great addition. But overall, if you need reliable power on the go, this is the one.",so let me tell you about this deviceits a lifesaver at first i wasnt sure about the whole nocord situation but the design brilliant i can charge it up or pull power from it wherever i am and it holds a charge for four days straight as someone whos always on the go this stays in my bag ready to keep me connected i usually charge it overnight and while it does take a full eight hours to go from zero to one hundred its worth it ive used it to charge my macbook air ipad iphone 15 pro max and even helped out a few friends along the way its versatile like that now its not exactly lightweightits got some heft to it i think a protective case with rubberized edges would be a great addition but overall if you need reliable power on the go this is the one,0.982,0.0,0,favorite_function
Anker,Wonderful,Loved the Anker external battery! Very reliable and charged phone fully up to 4 times!,loved the anker external battery very reliable and charged phone fully up to 4 times,0.4284,0.0,3,favorite_function
Anker,Help with power outage,Works really good to charge your phone when the power is off. My only issue was it didn't tell you the type of charger that you need. I called the manufacturer and they advised me what I needed to purchase,works really good to charge your phone when the power is off my only issue was it didnt tell you the type of charger that you need i called the manufacturer and they advised me what i needed to purchase,0.4927,0.0,0,neutral
Anker,,Really does the job. This is my first b/u charger so I have nothing to compare it to. Seemed heavy and took 5 hrs to charge from 30% to full.,really does the job this is my first bu charger so i have nothing to compare it to seemed heavy and took 5 hrs to charge from 30 to full,0.0,0.0,2,concerns
Anker,Works Great! Slow to recharge,Charges devices but it takes a long time for it to charge up to 100% so you can charge other devices.,charges devices but it takes a long time for it to charge up to 100 so you can charge other devices,-0.1406,0.0,3,neutral
Anker,,"After buying, I found better chargers that are smaller, have the same capacity, have 45w charging instead of 15w, and the included cord is part of the whole assembly and not separate. Not worth the price when you can find something better from the same company.",after buying i found better chargers that are smaller have the same capacity have 45w charging instead of 15w and the included cord is part of the whole assembly and not separate not worth the price when you can find something better from the same company,0.7425,0.0,0,favorite_function
Anker,Heavy charging bank is less convenient,"When I plug it in to my phone with the C2C charger, the battery charge in my phone goes down. I'm going to buy a USB charger and try to plug it in that way to see if it works any better. Otherwise it's very heavy and it's hard to carry around. I wish I would have gotten the smaller one.",when i plug it in to my phone with the c2c charger the battery charge in my phone goes down im going to buy a usb charger and try to plug it in that way to see if it works any better otherwise its very heavy and its hard to carry around i wish i would have gotten the smaller one,0.6369,0.0,0,"use_case, favorite_function, concerns"
Anker,Disappointed,"The item is not what I expected at all not even close, it's nothing more than an undersized battery. I thought it was an extended battery from my iPhone, but it's not even close.",the item is not what i expected at all not even close its nothing more than an undersized battery i thought it was an extended battery from my iphone but its not even close,0.0,0.0,0,neutral
Anker,,"When i got it it was charging for 24 hours and was still only at 91%. I thought it may take a long to discharge, but my phone added 1% for every 1% from this.",when i got it it was charging for 24 hours and was still only at 91 i thought it may take a long to discharge but my phone added 1 for every 1 from this,0.0,0.0,0,neutral
Anker,Definitely not worth it,"Honestly, I love the brand Anker but this was a complete disappointment. Sadly I am returning back to get a refund because it's not even worth the price. Takes hrs to charge devices which leads to them getting over heated and almost takes a whole day to charge.",honestly i love the brand anker but this was a complete disappointment sadly i am returning back to get a refund because its not even worth the price takes hrs to charge devices which leads to them getting over heated and almost takes a whole day to charge,-0.7614,0.0,0,neutral
Anker,Great for traveling families.,I got this for my Very busy traveling daughter %26 her 2 children. All with cell phones %26 tablets. Someone is always forgetting a charger. She thought this was a Very cool gift.,i got this for my very busy traveling daughter 26 her 2 children all with cell phones 26 tablets someone is always forgetting a charger she thought this was a very cool gift,0.6976,0.0,0,use_case
Anker,Refund for Protection,"Unfortunately I had to return the Powerbank for a Refund, which was a smooth thing
I had gotten a 2 year protectionplan for $ 7 and I would like to have than refunded also",unfortunately i had to return the powerbank for a refund which was a smooth thing i had gotten a 2 year protectionplan for 7 and i would like to have than refunded also,0.0258,0.0,0,neutral
Anker,might just work...,"This thing is working good. 2nd phone charging on this thing's 100% original charge up. 
Phone was charged up to 93% from 21% at this point. So I can get 4 charges easy. Power out 4 days, I'm good. 😁",this thing is working good 2nd phone charging on this things 100 original charge up phone was charged up to 93 from 21 at this point so i can get 4 charges easy power out 4 days im good,0.7806,0.0,0,neutral
Anker,Excellent charger,It's good backup charger. Did 3 full charge on iPhone 14 pro max and i still see 23% left. The only thing is it is slightly big to be categorized as portable.,its good backup charger did 3 full charge on iphone 14 pro max and i still see 23 left the only thing is it is slightly big to be categorized as portable,0.4404,0.0,0,favorite_function
Anker,,Works great. Able to get multiple full charges,works great able to get multiple full charges,0.4588,0.0,0,favorite_function
Anker,,"Good capacity and charging speed, with it came with a carry handle, it is quite big in the hand.",good capacity and charging speed with it came with a carry handle it is quite big in the hand,0.7269,0.0,0,use_case
Anker,,Anker power banks were recommended to me because they work well,anker power banks were recommended to me because they work well,0.4404,0.0,0,neutral
Anker,,It charges very fast! It is a great charger!,it charges very fast it is a great charger,0.4588,0.0,0,neutral
Anker,,"works well, husband already had 1",works well husband already had 1,0.2732,0.0,0,favorite_function
Anker,,"works well, husband already had 1",works well husband already had 1,0.2732,0.0,0,favorite_function
Anker,Big bulky heavy. No fast charge,"Big bulky heavy
Not too fast charging",big bulky heavy not too fast charging,0.0,0.0,0,concerns
Anker,Power bank,This item was recovered to me and I am very happy with it. Charges quickly,this item was recovered to me and i am very happy with it charges quickly,0.4391,0.0,0,neutral
Anker,,"Good capacity and charging speed, with it came with a carry handle, it is quite big in the hand.",good capacity and charging speed with it came with a carry handle it is quite big in the hand,0.7269,0.0,0,use_case
Anker,,literally charges my device on the go 😝 this charger 🤌🏼💯,literally charges my device on the go this charger,-0.2732,0.0,0,neutral
Anker,,Works great. Able to get multiple full charges,works great able to get multiple full charges,0.4588,0.0,0,favorite_function
Anker,,takes way too long to charge to 100 percent,takes way too long to charge to 100 percent,0.0,0.0,0,neutral
